Date,Open,High,Low,Close,Adj Close,Volume
2017-08-18,84.870003,84.889999,84.000000,84.279999,78.884819,492300
2017-08-21,84.589996,85.019997,83.839996,84.339996,78.940964,726100
2017-08-22,84.730003,86.000000,84.730003,85.970001,80.466629,577500
2017-08-23,85.610001,85.900002,85.040001,85.419998,79.951851,474000
2017-08-24,86.519997,87.449997,85.830002,85.910004,80.410492,595000
2017-08-25,85.879997,87.730003,85.879997,87.029999,81.811134,387500
2017-08-28,87.120003,87.169998,85.760002,85.919998,80.767700,567900
2017-08-29,85.830002,85.830002,85.050003,85.300003,80.184875,348500
2017-08-30,85.169998,85.820000,84.849998,85.190002,80.081467,233700
2017-08-31,85.290001,87.059998,85.290001,86.709999,81.510315,529600
2017-09-01,87.129997,89.160004,86.980003,88.830002,83.503174,525800
2017-09-05,89.190002,90.870003,88.980003,89.949997,84.556023,923800
2017-09-06,90.379997,91.790001,90.379997,91.279999,85.806267,540300
2017-09-07,91.440002,91.709999,90.360001,90.379997,84.960236,565800
2017-09-08,90.250000,90.400002,89.389999,89.650002,84.274010,423800
2017-09-11,89.839996,91.339996,89.839996,91.120003,85.655869,503200
2017-09-12,91.500000,92.070000,91.150002,92.000000,86.483109,309200
2017-09-13,91.980003,93.089996,91.970001,92.849998,87.282112,425400
2017-09-14,92.500000,92.510002,90.910004,91.800003,86.295090,337000
2017-09-15,91.970001,92.769997,91.379997,92.470001,86.924911,629200
2017-09-18,92.709999,93.110001,91.699997,92.070000,86.548904,359500
2017-09-19,92.449997,93.379997,92.239998,93.059998,87.479523,479300
2017-09-20,92.860001,93.900002,92.389999,93.870003,88.240952,641000
2017-09-21,93.809998,93.860001,93.099998,93.239998,87.648727,621200
2017-09-22,92.900002,94.639999,92.709999,94.489998,88.823776,774000
2017-09-25,94.480003,96.500000,94.480003,95.430000,89.707413,706700
2017-09-26,95.769997,96.629997,95.040001,96.559998,90.769661,593400
2017-09-27,96.720001,98.629997,95.809998,98.449997,92.546318,588300
2017-09-28,98.339996,98.449997,96.739998,98.129997,92.245491,795000
2017-09-29,98.190002,99.360001,97.949997,98.750000,92.828323,675600
2017-10-02,98.919998,98.919998,97.830002,98.580002,92.668518,717300
2017-10-03,98.750000,99.750000,97.300003,97.389999,91.549873,443200
2017-10-04,97.570000,97.870003,96.730003,97.150002,91.324257,644900
